Date,Location,N,Diversity,Divergence
20200318,Australia,5,0.001214924,0.000607462
20200318,France,24,0.00012553666666666668,6.276833333333333e-05
20200318,Japan,3,0.0010039066666666667,0.0005019533333333333
20200318,Portugal,2,0.0,0.0
20200318,Belgium,33,9.14462121212121e-05,4.563212121212121e-05
20200318,Congo,8,0.0,0.0
20200318,England,11,0.0006571025454545455,0.0010951709090909088
20200318,Brazil,5,0.0,0.0
20200318,Greece,3,0.0,0.0
20200325,World,12,0.00045632121212121223,0.00025097666666666667
20200325,England,11,0.0004928269090909091,0.00027379272727272725
