Date,Location,N,Diversity,Divergence
20200101,World,21,0.00026627904761904766,0.0001331395238095238
20200101,Canada,6,0.0009319766666666667,0.0004659883333333333
20200101,Netherlands,13,0.0,0.0
20200115,World,10,0.0,0.0
20200115,China,8,0.0,0.0
20200115,Hong Kong,2,0.0,0.0
20200122,World,40,0.0,0.0
20200122,Australia,5,0.0,0.0
20200122,China,29,0.0,0.0
20200122,Vietnam,3,0.0,0.0
20200129,World,68,8.14576470588236e-05,4.0728823529411765e-05
20200129,China,61,9.08052459016394e-05,4.540262295081967e-05
20200129,Hong Kong,2,0.0,0.0
20200205,World,36,0.0,0.0
20200205,United Kingdom,5,0.0,0.0
20200205,China,20,0.0,0.0
20200205,Hong Kong,6,0.0,0.0
20200205,Singapore,2,0.0,0.0
20200212,World,82,6.763000000000006e-05,3.3815e-05
20200212,China,5,0.0,0.0
20200212,Japan,70,7.922371428571434e-05,3.961185714285714e-05
20200212,Singapore,5,0.0,0.0
20200219,World,37,0.0,0.0
20200219,United Kingdom,2,0.0,0.0
20200219,USA,6,0.0,0.0
20200219,Canada,2,0.0,0.0
20200219,France,2,0.0,0.0
20200219,Italy,3,0.0,0.0
20200219,China,7,0.0,0.0
20200219,Malaysia,6,0.0,0.0
20200219,Hong Kong,7,0.0,0.0
20200226,World,351,0.00012610717867317755,6.309051282051283e-05
20200226,United Kingdom,58,0.00019111482758620693,9.555741379310344e-05
20200226,Iceland,18,0.0003077288888888888,0.00015386444444444444
20200226,USA,92,0.0,0.0
20200226,Canada,6,0.0,0.0
20200226,Taiwan,3,0.0,0.0
20200226,Brazil,6,0.0,0.0
20200226,Norway,8,0.0,0.0
20200226,Spain,16,0.0,0.0
20200226,Portugal,3,0.0,0.0
20200226,Belgium,17,0.00032583058823529407,0.00016291529411764706
20200226,France,18,0.0003077222222222223,0.0001538611111111111
20200226,Italy,7,0.0,0.0
20200226,Australia,4,0.0,0.0
20200226,Switzerland,17,0.0006509588235294117,0.0003254794117647059
20200226,China,8,0.0,0.0
20200226,Senegal,2,0.0,0.0
20200226,Ireland,2,0.0,0.0
20200226,England,2,0.0,0.0
20200226,Kuwait,4,0.0,0.0
20200226,Denmark,9,0.0006134822222222222,0.0003067411111111111
20200226,Georgia,2,0.0,0.0
20200226,Netherlands,32,0.0,0.0
20200226,Chile,2,0.0,0.0
20200226,Singapore,3,0.0,0.0
20200226,Germany,4,0.0,0.0
20200226,Czech Republic,2,0.0,0.0
20200304,World,585,0.00012291768633650326,6.150160683760684e-05
20200304,United Kingdom,76,0.0002185057017543854,0.00010925013157894736
20200304,Iceland,65,0.0,0.0
20200304,USA,143,7.735495715552024e-05,3.8672587412587415e-05
20200304,Canada,28,0.000579273227513228,0.00029697214285714284
20200304,Taiwan,3,0.0,0.0
20200304,Brazil,9,0.0,0.0
20200304,Spain,19,0.0,0.0
20200304,Portugal,6,0.0,0.0
20200304,Belgium,27,0.00020515259259259254,0.0001025762962962963
20200304,France,47,0.00011785361702127665,5.892680851063829e-05
20200304,Australia,16,0.0,0.0
20200304,Switzerland,8,0.0,0.0
20200304,Senegal,2,0.0,0.0
20200304,Ireland,2,0.0,0.0
20200304,England,5,0.0,0.0
20200304,Slovakia,4,0.0013847799999999997,0.00069239
20200304,Saudi Arabia,3,0.0018404533333333335,0.0009202266666666668
20200304,Vietnam,3,0.0,0.0
20200304,Georgia,4,0.001380335,0.0006901675
20200304,Finland,6,0.0,0.0
20200304,Netherlands,93,0.0,0.0
20200304,Chile,5,0.0,0.0
20200311,World,849,0.0003543876313699298,0.00017948605418138987
20200311,United Kingdom,131,0.0001691827739283612,8.455229007633588e-05
20200311,Iceland,200,0.0001650249497487458,8.29262e-05
20200311,USA,283,0.0005523219785480556,0.00029384448763250884
20200311,Canada,38,0.0010409554480796533,0.0005835815789473685
20200311,Taiwan,4,0.0,0.0
20200311,Brazil,13,0.0008526753846153845,0.0004263376923076923
20200311,Spain,9,0.0,0.0
20200311,Portugal,2,0.0,0.0
20200311,Congo,9,0.0012316711111111111,0.0006158355555555556
20200311,Belgium,14,0.0,0.0
20200311,France,32,0.0003464458669354838,0.00017282000000000002
20200311,Italy,7,0.0,0.0
20200311,Australia,23,0.0,0.0
20200311,Senegal,7,0.0,0.0
20200311,England,7,0.0,0.0
20200311,Japan,5,0.0,0.0
20200311,New Zealand,4,0.0,0.0
20200311,Georgia,4,0.0,0.0
20200311,Finland,27,0.00020539481481481476,0.00010269740740740741
20200311,Netherlands,24,0.0,0.0
20200318,World,328,0.0001857635830163326,9.303414634146343e-05
20200318,United Kingdom,96,0.00011553443859649106,5.8246666666666666e-05
20200318,Iceland,39,0.000560415452091768,0.0002838282051282051
20200318,USA,110,0.00025100415846538815,0.00012594745454545456
20200318,Canada,2,0.0,0.0
20200318,Luxembourg,6,0.0,0.0
20200318,Brazil,6,0.0,0.0
20200318,Congo,9,0.0,0.0
20200318,Belgium,16,0.0,0.0
20200318,France,16,0.0,0.0
20200318,Australia,5,0.0,0.0
20200318,Malaysia,3,0.0,0.0
20200318,England,11,0.0,0.0
20200318,Japan,4,0.0,0.0
20200318,Greece,3,0.0,0.0
20200325,World,11,0.0,0.0
20200325,England,11,0.0,0.0
