Date,Location,N,Diversity,Divergence
20200101,World,17,0.0001948484448529412,0.00012912941176470585
20200101,Netherlands,9,0.00012616970000000003,0.0001009174
20200101,Canada,6,7.568542666666666e-05,0.00011353506666666666
20200115,World,9,0.00021448039166666662,0.00022707201111111115
20200115,China,8,0.000224395325,0.00023653526250000005
20200122,World,34,0.0003113639172905529,0.0002025980529411765
20200122,China,23,0.00029629782687747036,0.0002172163782608696
20200122,Hong Kong,2,0.00030289,0.000151397
20200122,Australia,4,0.0003280268333333333,0.00018922875
20200122,Vietnam,3,0.00030287003333333333,0.00020186599999999998
20200129,World,53,0.00025490682706821557,0.00015138665471698114
20200129,China,45,0.00026029804767676695,0.00015475221111111115
20200129,Hong Kong,4,0.0002775473333333333,0.000151379
20200205,World,39,0.00024623635087719345,0.00013974788717949284
20200205,United Kingdom,4,0.00018937900000005553,0.00020823625000000002
20200205,China,17,0.00020036500514705895,0.00012911678823529412
20200205,Hong Kong,14,0.00017804193626373637,0.00010813594285715873
20200212,World,77,0.0001856077329801781,0.00013567687012987025
20200212,USA,4,0.00039125966666666667,0.00024605875
20200212,China,2,0.0,7.56841e-05
20200212,Japan,63,0.00016563568289810514,0.00013578742857142857
20200212,Hong Kong,4,0.00011356719999999999,9.4615625e-05
20200212,Singapore,4,0.00013878768333333333,9.4611325e-05
20200219,World,31,0.00021982956043010784,0.00012453283548387095
20200219,USA,7,0.00025961854761904764,0.00014058735714285713
20200219,United Kingdom,2,0.000227184,0.00011355955
20200219,China,6,0.00024242797333333337,0.00015139766666666667
20200219,Canada,2,0.000227077,0.0001135385
20200219,Malaysia,3,0.00010092039999999999,5.0456066666666666e-05
20200219,Hong Kong,5,0.000196804,0.00012109965999999999
20200219,France,2,0.000454218,0.00022706799999999997
20200219,Italy,3,0.000151474,7.570703333333334e-05
20200226,World,305,0.000261759254907257,0.00015512791147540968
20200226,Netherlands,28,0.0001356209592592592,0.00011084884999999997
20200226,USA,88,0.0002092371308777464,0.00013334259318181836
20200226,Iceland,16,0.00018175403333333347,0.00017036183125
20200226,United Kingdom,43,0.00034027448527131754,0.0002165531395348837
20200226,China,4,0.0004418448333333334,0.00024608527500000004
20200226,Belgium,19,0.00017087840350877198,0.00011154346315789475
20200226,Switzerland,13,0.00023106883205128209,0.0001339413
20200226,Canada,7,0.0001513809809523809,0.0001297549
20200226,Georgia,2,0.000302756,0.00015136350000000002
20200226,Portugal,3,0.0,0.00022712799999999997
20200226,England,2,0.000302956,0.00015143155
20200226,Taiwan,2,0.000151366,0.0001513795
