Date,Location,N,Diversity,Divergence
20200317,France,12,0.0,0.0
20200317,Belgium,36,0.0,0.0
20200317,Switzerland,3,0.003658973333333333,0.003658973333333333
20200317,Malaysia,3,0.0,0.0
20200317,Portugal,4,0.0,0.0
20200317,Hungary,3,0.0,0.0
20200317,Greece,3,0.0,0.0
20200324,World,78,0.0009884094472194485,0.0004977739743589743
20200324,USA,58,0.0007625458136721117,0.0003846710344827586
20200324,England,19,0.001674633918128654,0.0008692342105263159
