Date,Location,N,Diversity,Divergence
20200303,Thailand,2,0.0,0.0
20200303,Germany,4,0.0,0.00150586
20200303,Taiwan,3,0.0,0.0
20200303,Canada,33,0.0,0.0
20200303,Norway,7,0.0007173523809523808,0.00043041142857142857
20200303,Switzerland,18,0.0,0.0
20200303,Ireland,9,0.0005856122222222222,0.00033463555555555556
20200303,Slovenia,2,0.0,0.0
20200303,Vietnam,7,0.0,0.0
20200303,Singapore,10,0.0,0.0
20200303,Sweden,24,0.00012553666666666668,6.276833333333333e-05
20200303,Denmark,83,0.00014421068175139658,7.254686746987952e-05
20200303,Spain,59,5.106576271186436e-05,2.55328813559322e-05
20200303,Netherlands,144,0.0006877075689588068,0.0005019573611111108
20200303,Portugal,20,0.0003012300526315788,0.000150615
20200303,New Zealand,2,0.0,0.0
20200303,Austria,42,0.000143425481997677,7.170761904761904e-05
20200303,Japan,3,0.0,0.0
20200303,South Africa,2,0.0,0.0
20200303,Georgia,2,0.00150586,0.00075293
20200303,Finland,9,0.001171354444444444,0.0008366533333333333
20200303,Malaysia,2,0.0,0.0
20200303,Slovakia,4,0.0007532200000000001,0.00037661
20200303,Chile,6,0.0,0.0
20200310,World,2478,0.0002827105837191599,0.00014342797417272026
20200310,USA,824,0.0001486195437306513,7.48911893203883e-05
20200310,Australia,127,0.0004795816185476772,0.00026086881889763783
20200310,United Kingdom,388,0.00029577253829356887,0.00015146458762886603
20200310,Belgium,22,0.0006064362770562766,0.0003423463636363636
20200310,Brazil,15,0.0007743008571428567,0.000401464
20200310,Greece,34,0.0,0.0
20200310,Democratic Republic of the Congo,2,0.00150644,0.00075322
20200310,Iceland,165,0.0004526036555801862,0.000246448606060606
20200310,India,25,0.0001204688,6.0234399999999994e-05
20200310,China,6,0.0005010733333333333,0.0002505366666666667
20200310,France,40,0.00014672482051282035,7.5293e-05
20200310,Mexico,13,0.0,0.0
20200310,Italy,7,0.000860657619047619,0.0004303285714285714
20200310,Senegal,8,0.0,0.0
20200310,Jordan,5,0.0,0.0
20200310,Luxembourg,39,7.72533333333333e-05,3.862666666666667e-05
20200310,Thailand,15,0.00018651161904761904,0.00010042933333333333
20200310,Russia,16,0.0011797800833333327,0.0007530387499999999
20200310,Germany,69,0.0004223973060528533,0.00024006463768115935
20200310,Taiwan,17,0.0004642297058823529,0.00026527411764705884
20200310,Hong Kong,2,0.0,0.0
20200310,Uruguay,2,0.0,0.0
20200310,Canada,90,6.686896878901376e-05,3.3434222222222224e-05
20200310,Norway,8,0.0006456171428571428,0.00037661
20200310,Switzerland,3,0.0,0.0
20200310,Ireland,3,0.0,0.0
20200310,Vietnam,5,0.0,0.0
20200310,Singapore,8,0.0003764649999999999,0.0001882325
20200310,Sweden,33,0.0003594378409090905,0.00018256363636363635
20200310,Denmark,134,0.00023745941869599083,0.00012363089552238805
20200310,Spain,83,7.250857184836902e-05,3.625397590361446e-05
20200310,United Arab Emirates,16,0.0005644782499999997,0.00028222
20200310,Netherlands,100,0.0004480731232323186,0.0002559756
20200310,Brunei,2,0.0,0.0
20200310,Philippines,2,0.0,0.0
20200310,Portugal,17,0.0,0.0
20200310,New Zealand,4,0.0007529300000000001,0.000376465
20200310,Austria,69,0.00025421795822676963,0.0001309527536231884
20200310,Kuwait,4,0.0,0.0
20200310,Japan,10,0.0,0.0
20200310,Georgia,6,0.0,0.0
20200310,Finland,27,0.0006006279202279195,0.00039040814814814807
20200310,Saudi Arabia,2,0.0,0.00150586
20200310,Sri Lanka,2,0.0,0.0
20200310,Costa Rica,2,0.0,0.0
20200317,World,4153,0.0002571328105644755,0.0001298353142306771
20200317,USA,1084,0.00022974123088097425,0.00011805940959409588
20200317,Australia,433,0.00023263920237794538,0.00011822270207852191
20200317,United Kingdom,1303,0.00017650236884509226,8.906618572524939e-05
20200317,Belgium,61,9.713656830601081e-05,4.9391475409836066e-05
20200317,Brazil,16,0.0,0.0
20200317,Greece,23,0.00013094434782608697,6.547217391304347e-05
20200317,Democratic Republic of the Congo,22,0.00037171896103896075,0.0002054236363636364
20200317,Iceland,258,0.0003420729508641745,0.00018093418604651158
20200317,Turkey,39,0.0021668098515519574,0.0013138851282051283
20200317,India,17,0.0009080735294117641,0.0005315482352941176
20200317,Indonesia,2,0.0,0.0
20200317,China,8,0.0,0.0
20200317,Hungary,13,0.0,0.0
20200317,France,92,0.0,0.0
20200317,Latvia,7,0.0,0.0
20200317,Italy,24,0.00036018949275362286,0.00018828083333333333
20200317,Senegal,10,0.0,0.0
20200317,Jordan,10,0.0,0.0
20200317,Luxembourg,70,0.0003710763146997933,0.00019363585714285712
20200317,Thailand,19,0.0004226975438596488,0.00023776736842105265
20200317,Russia,29,0.00031161901477832484,0.00015579862068965518
20200317,Germany,33,0.00018254518939393922,9.126424242424242e-05
20200317,Taiwan,33,0.00026778662878787864,0.00013673636363636366
20200317,Uruguay,6,0.0,0.0
20200317,Canada,4,0.0,0.0
20200317,Norway,4,0.0,0.0
20200317,Switzerland,11,0.0002738981818181818,0.00013694909090909092
20200317,Czech Republic,8,0.0003764649999999999,0.0001882325
20200317,Qatar,11,0.0,0.0
20200317,Vietnam,2,0.0,0.0
20200317,Singapore,6,0.0,0.0
20200317,Sweden,11,0.0,0.0
20200317,Poland,5,0.0,0.0
20200317,Denmark,60,0.0005889237062146951,0.0003514853333333333
20200317,Spain,142,0.00010409671561282688,5.2948873239436614e-05
20200317,Netherlands,116,0.00032477268215891917,0.0001686968965517241
20200317,Brunei,2,0.0,0.0
20200317,Philippines,4,0.0,0.0
20200317,Egypt,2,0.00150586,0.00075293
20200317,Portugal,57,0.0002622075250626574,0.00013203736842105261
20200317,Argentina,2,0.0,0.0
20200317,Austria,64,0.0004952307440476161,0.0003058778125
20200317,Japan,6,0.0005019533333333332,0.00025097666666666667
20200317,South Africa,2,0.00150322,0.00075161
20200317,Gambia,2,0.0,0.0
20200317,Malaysia,3,0.004021486666666667,0.0020107433333333333
20200317,Saudi Arabia,11,0.0004928269090909091,0.00027379272727272725
20200317,Costa Rica,3,0.0,0.0
20200324,World,4342,0.0002153039951462038,0.00010820893597420575
20200324,USA,907,0.00020675898187018087,0.00010627432194046301
20200324,Australia,391,0.00031136115797760606,0.00016179255754475696
20200324,United Kingdom,2087,0.0001220977661009126,6.131477240057494e-05
20200324,Belgium,121,0.0001729331322314052,8.708661157024792e-05
20200324,Brazil,2,0.0,0.0
20200324,Greece,7,0.0,0.0
20200324,Democratic Republic of the Congo,7,0.0,0.0
20200324,Iceland,70,0.0004557686790890271,0.0002366011428571428
20200324,Turkey,19,0.0009522538011695904,0.0005555757894736842
20200324,India,39,0.0,0.0
20200324,Indonesia,5,0.0,0.0
20200324,Hungary,18,0.0,0.0
20200324,France,18,0.0003343560130718953,0.00016717111111111112
20200324,Latvia,10,0.0003012879999999999,0.000150644
20200324,Italy,10,0.0006019888888888888,0.00030096699999999997
20200324,Jordan,7,0.0,0.0
20200324,Luxembourg,44,0.00013692273784355168,6.846136363636364e-05
20200324,Thailand,12,0.0,0.0
20200324,Russia,31,0.00019432348387096756,9.715225806451612e-05
20200324,Germany,17,0.0005309151470588233,0.0002654294117647059
20200324,Taiwan,9,0.00033404888888888886,0.00016702444444444446
20200324,Switzerland,3,0.0,0.0
20200324,Czech Republic,12,0.001235675454545455,0.000755135
20200324,Slovenia,2,0.0,0.0
20200324,Sweden,11,0.0,0.0
20200324,Poland,9,0.0,0.0
20200324,Denmark,159,0.000497151902714739,0.00026523333333333324
20200324,Spain,90,0.0001998764968789024,0.0001003091111111111
20200324,Netherlands,122,0.00031195327326920177,0.00016044360655737702
20200324,Ghana,14,0.0,0.0
20200324,Philippines,5,0.000601288,0.000300644
20200324,Kazakhstan,2,0.00150644,0.00075322
20200324,Portugal,4,0.0,0.0
20200324,Argentina,7,0.0004294914285714285,0.00021474571428571428
20200324,Austria,42,0.0005720114053426282,0.0003226980952380952
20200324,Ecuador,3,0.0,0.0
20200324,Georgia,2,0.0,0.0
20200324,Saudi Arabia,20,0.000285320842105263,0.0013552740000000003
20200331,World,2642,0.00022239402363959812,0.00011172980317940966
20200331,USA,835,0.0001574340478755201,7.941265868263473e-05
20200331,Australia,183,0.0004149526896054752,0.00023044885245901637
20200331,United Kingdom,1285,0.00018655954920781693,9.373113618677037e-05
20200331,Belgium,76,0.0002346967122807016,0.00011892184210526315
20200331,Greece,3,0.0,0.0
20200331,Democratic Republic of the Congo,4,0.0,0.0
20200331,India,29,0.0,0.0
20200331,Jordan,2,0.0,0.0
20200331,Luxembourg,28,0.0002988968253968251,0.00016140428571428573
20200331,Russia,16,0.0008660979999999993,0.00047065374999999995
20200331,Germany,23,0.0005356814229249006,0.00032736086956521737
20200331,Taiwan,3,0.0,0.0
20200331,Canada,5,0.0,0.0
20200331,SAUDI ARABIA,14,0.0007942997802197797,0.0006453685714285713
20200331,Switzerland,7,0.0004304114285714285,0.00021520571428571429
20200331,Czech Republic,3,0.0,0.0
20200331,Ireland,5,0.0,0.0
20200331,Singapore,7,0.0,0.0
20200331,Sweden,10,0.0,0.0
20200331,Denmark,23,0.00038081691699604775,0.0001963530434782609
20200331,Netherlands,47,0.0005824312858464405,0.00032040808510638293
20200331,Argentina,9,0.0,0.0
20200331,Austria,7,0.001290904285714286,0.0008605742857142857
20200331,South Africa,6,0.0,0.0
20200331,Saudi Arabia,3,0.0010039066666666667,0.0005019533333333333
20200331,Serbia,2,0.0,0.0
20200407,World,1161,0.00033215008858313385,0.00016734012919896634
20200407,USA,361,0.00017361031086488167,8.751806094182824e-05
20200407,Australia,117,0.0003941704229295583,0.0002059270085470085
20200407,United Kingdom,441,0.0002316847771593905,0.0001160561904761905
20200407,Belgium,39,0.00022766429149797545,0.00011586512820512821
20200407,Democratic Republic of the Congo,29,0.00028941458128078787,0.00015583862068965518
20200407,Turkey,2,0.00610422,0.00305211
20200407,India,27,0.00011154518518518518,5.577259259259259e-05
20200407,France,8,0.0,0.0
20200407,Italy,10,0.0005344782222222222,0.000300644
20200407,Luxembourg,28,0.0003144080952380951,0.00016117428571428574
20200407,Russia,40,0.0006158581282051328,0.0010917484999999998
20200407,Germany,19,0.0003170852631578946,0.00015854263157894736
20200407,SAUDI ARABIA,4,0.0007529300000000001,0.000376465
20200407,Switzerland,3,0.0,0.0
20200407,Singapore,20,0.0004517614210526316,0.000225852
20200407,Sweden,3,0.0,0.0
20200407,Argentina,4,0.0007529300000000001,0.000376465
20200407,Austria,2,0.0,0.00150586
20200407,Saudi Arabia,4,0.0,0.00150586
20200414,World,660,0.00044571062505146543,0.00023042275757575737
20200414,USA,217,0.00012471982846902165,6.242119815668201e-05
20200414,Australia,7,0.0007173571428571427,0.00043041428571428573
20200414,United Kingdom,270,0.0002764688965992006,0.0001393792962962963
20200414,Belgium,2,0.0,0.0
20200414,Democratic Republic of the Congo,26,0.0003382847076923077,0.00017377576923076923
20200414,Turkey,2,0.0,0.0
20200414,India,15,0.00020078133333333332,0.00010039066666666666
20200414,Luxembourg,11,0.00027331272727272723,0.00013665636363636364
20200414,Russia,22,0.0010053238961038955,0.0006848827272727272
20200414,SAUDI ARABIA,54,0.0005861602306079638,0.0011991216666666661
20200414,Singapore,11,0.0005474890909090909,0.00027374454545454544
20200414,Sweden,9,0.0,0.0
20200414,Argentina,5,0.00120557,0.000602344
20200414,Austria,4,0.0015061516666666664,0.000753075
20200421,World,317,0.00035798161661943504,0.000180468643533123
20200421,USA,120,9.997501120448175e-05,5.019533333333333e-05
20200421,United Kingdom,158,0.000416602263162137,0.0002096070886075949
20200421,India,23,0.000737870434782608,0.0004581904347826086
20200421,Italy,8,0.0,0.0
20200421,Luxembourg,2,0.0,0.0
20200421,Singapore,4,0.00200746,0.001505595
20200428,World,13,0.0,0.0
20200428,USA,13,0.0,0.0
